Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2020-04-08,0.9979,1.009439,0.986339,0.999124,0.999124,['spanning top'],None,0.05298701298701309,0.44653679653679473,0.5004761904761922,,0,0.12724061478336068,0.1690514561052261,0.498374010445751,0.20071263409272433
2020-04-09,0.998313,1.009898,0.994812,1.003465,1.003465,['spanning top'],None,0.3415086835476646,0.42642184807105527,0.23206946838128012,,0,0.14276051256999267,0.17652325373182975,0.776697434549817,0.36526287858686857
2020-04-10,1.003164,1.01774,0.995196,1.000793,1.000793,"['spanning top', 'bearish harami']",None,0.10517210787792265,0.6465578424414508,0.24827004968062652,,0,0.325053549284128,0.30417867200599247,0.789311171697932,0.263977862855846
2020-04-11,1.000974,1.00521,0.984243,0.998116,0.998116,['spanning top'],None,0.13630943864167658,0.20203176420088306,0.6616587971574404,,0,0.24275675472549096,0.10020999169800149,0.4295240285123043,0.16250331678102015
2020-04-12,0.997651,1.010043,0.991673,1.008169,1.008169,"['bullish engulfing', 'spanning top']",None,0.5725639629831323,0.10201415351115577,0.32542188350571194,,0,0.11788358197738091,0.1788836255310855,0.6735867030187634,0.5435730260414715
2020-04-13,1.008434,1.024637,0.991757,1.000327,1.000327,['spanning top'],None,0.24656326034063508,0.4927919708029184,0.2606447688564465,,0,0.5230919544549266,0.4164509775194958,0.6763459580199083,0.24631363481293533
2020-04-14,0.999967,1.006665,0.992738,0.996806,0.996806,['spanning top'],None,0.22696919652474334,0.4809363107632594,0.2920944927119973,,0,0.2049152606065192,0.12389510182155661,0.7085701146404801,0.11284636670330883
2020-04-15,0.996381,1.007819,0.992563,0.999529,0.999529,"['piercing line', 'spanning top']",None,0.20634504457262912,0.5433927635028837,0.2502621919244872,,0,0.07015895682236817,0.14268040565838191,0.7028216667214195,0.21606459194116923
2020-04-16,0.999949,1.009801,0.981103,1.002719,1.002719,['spanning top'],None,0.09652240574255834,0.24677677886960878,0.6567008153878329,,0,0.2042388485964466,0.17494424639026107,0.3263804487074182,0.3369849512907024
2020-04-17,1.002486,1.010536,0.99594,1.006742,1.006742,"['spanning top', 'three white soldiers']",None,0.2915867360920815,0.2599342285557729,0.44847903535214556,,0,0.2995753635714564,0.1869088896485529,0.8137502874224012,0.48948106591865326
