Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2020-04-08,165.240326,173.210266,164.493195,172.641739,172.641739,[],None,0.8490710928016977,0.06521995748342403,0.08570894971487832,,0,0.002585406026714039,0.0026419704617859016,0.0030943006313401134,0.004154469154683309
2020-04-09,172.761261,172.897781,167.987122,170.807144,170.807144,['hanging man'],None,0.3979337600106203,0.02780074934953096,0.5742654906398488,,0,0.004200425042277821,0.002575919852744149,0.0038592244600327424,0.003760677877800496
2020-04-10,170.829269,170.949768,154.914474,158.412445,158.412445,[],None,0.7743433952629758,0.007514611207003458,0.2181419935300207,,0,0.0037855559046084952,0.0021641642642479045,0.0009972356550831882,0.0011001864092267666
2020-04-11,158.538986,161.167572,155.29834,158.216019,158.216019,['doji'],None,0.05502713131803359,0.44785859546871004,0.4971142732132564,,0,0.0011463839463798364,9.648100404088811e-05,0.001081275261641916,0.001058024054400232
2020-04-12,158.232391,164.516953,156.320511,161.142426,161.142426,[],None,0.3550363682192831,0.4117063233046735,0.23325730847604348,,0,0.0010805468190709655,0.000804446682274633,0.0013050586878264256,0.0016861700752979145
2020-04-13,160.720673,160.749695,151.614487,156.279556,156.279556,[],None,0.48615390038190576,0.0031769391567217343,0.5106691604613726,,0,0.001614871706346964,8.153467184593421e-06,0.00027477102125543496,0.0006423670633987841
2020-04-14,156.355957,160.944275,155.865936,157.59639,157.59639,['inverse hammer'],None,0.24425958960203806,0.6592480336582476,0.0964923767397144,,0,0.0006776080100730913,4.92822493896386e-05,0.0012055387924685829,0.0009250222228768673
2020-04-15,157.565643,160.711121,152.802841,153.286896,153.286896,[],None,0.5410464728107738,0.3977448952237403,0.06120863196548588,,0,0.0009373717087171121,0.0,0.0005349368150806069,0.0
2020-04-16,153.200424,173.157272,150.359421,172.157379,172.157379,['bullish engulfing'],None,0.8315237694991509,0.04385909005195332,0.1246171404488958,,0,0.0,0.0026307690089943797,0.0,0.00405050247927486
2020-04-17,172.279419,174.275909,169.751572,171.63858,171.63858,['doji'],None,0.14164263183754863,0.4412779154161199,0.41707945274633146,,0,0.004096955993217133,0.00286721765499863,0.004245514685769204,0.003939143557738757
2020-04-18,171.618073,187.940475,171.618073,186.914001,186.914001,['bullish engulfing'],None,0.9371125646825768,0.06288743531742326,0.0,,0,0.003954940889261703,0.005755525594871629,0.0046541468899276225,0.007217974875011739
2020-04-19,186.861984,188.098923,180.120819,181.61496,181.61496,[],None,0.6576780648635326,0.15504172419913384,0.18728021093733355,,0,0.007228364491056162,0.005789017080547576,0.006515649155063932,0.006080548837306229
2020-04-20,181.480225,186.083542,170.321274,172.297165,172.297165,[],None,0.5825976312545872,0.29204661410401106,0.12535575464140172,,0,0.006072704573481871,0.005363021776769228,0.004370239282205771,0.0040805071982620705
2020-04-21,172.017715,175.178467,170.552841,172.737701,172.737701,[],None,0.15565158099681548,0.527661769455641,0.3166866495475435,,0,0.004040758600678956,0.003057993230131853,0.004420936138848419,0.004175067160516868
2020-04-22,172.670395,183.751007,171.826599,182.599579,182.599579,[],None,0.8326773119470579,0.09656060074428698,0.07076208730865516,,0,0.004180912798405462,0.004869988967638544,0.004699799391053701,0.0062918948691296425
2020-04-23,182.620178,189.088867,180.340652,185.028671,185.028671,[],None,0.27531250660849055,0.46411707988429596,0.26057041350721344,,0,0.006317494054025055,0.005998263617556475,0.006563777092491639,0.006813293455927169
