Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2020-04-08,0.996104,1.002896,0.98605,0.995846,0.995846,['spanning top'],None,0.015315208358066013,0.40318176421702534,0.5815030274249087,,0,0.19096348487389747,0.002171029720137163,0.6075288184438037,0.12212368168744092
2020-04-09,0.995506,1.002784,0.993968,1.001512,1.001512,"['bullish engulfing', 'piercing line', 'spanning top']",None,0.6812613430127041,0.14428312159709042,0.1744555353902054,,0,0.1575239053849984,0.002088041553360509,0.8112649238369691,0.46164908916586
2020-04-10,1.001255,1.006053,0.990265,0.998971,0.998971,['spanning top'],None,0.14466683557131577,0.3039016974917684,0.5514314669369159,,0,0.4790024045182548,0.0045102586711519566,0.7159839440098779,0.30938398849473003
2020-04-11,0.998971,1.00078,0.980156,0.995007,0.995007,"['spanning top', 'hanging man']",None,0.19220325833980234,0.08771334367726685,0.7200833979829309,,0,0.35128334172118514,0.000603146140679689,0.45587175792507395,0.071848034515817
2020-04-12,0.994384,1.00412,0.988354,1.004065,1.004065,"['bullish engulfing', 'piercing line', 'spanning top']",None,0.6140428770772531,0.0034885195991320823,0.3824686033236148,,0,0.09478275457138352,0.0030779718284811297,0.6668124742692463,0.614633269415144
2020-04-13,1.003515,1.011036,0.991048,0.998423,0.998423,"['spanning top', 'bearish harami']",None,0.2547528517110258,0.376275765459281,0.36897138282969316,,0,0.6053794106134234,0.00820249112693483,0.7361311239193107,0.2765460210929973
2020-04-14,0.998585,1.002756,0.989886,0.995927,0.995927,['spanning top'],None,0.20652680652680275,0.32408702408702844,0.46938616938616884,,0,0.3296985964323582,0.0020672945116664287,0.7062319884726236,0.1269774688398826
2020-04-15,0.994888,1.005773,0.967282,0.999661,0.999661,"['hammer', 'bullish engulfing', 'piercing line', 'spanning top']",None,0.12400301369151284,0.1587903665792003,0.7172066197292869,,0,0.12296594531118643,0.004302788254210488,0.12461403869905396,0.35073106423777745
2020-04-16,0.999647,1.006591,0.980825,1.001097,1.001097,['spanning top'],None,0.0562757121788383,0.21322673290383046,0.7304975549173313,,0,0.3890846054912416,0.004908898257989458,0.4730856319473027,0.4367809204218531
2020-04-17,1.000751,1.007199,0.994035,1.005643,1.005643,"['hammer', 'spanning top', 'three white soldiers']",None,0.37161956852021694,0.11820115466422791,0.5101792768155552,,0,0.4508192137784448,0.005359405449062216,0.8129888843145316,0.7091922339405556
2020-04-18,1.006103,1.007711,0.993817,0.999885,0.999885,"['spanning top', 'bearish engulfing', 'dark cloud cover']",None,0.44753130847847367,0.1157334101050846,0.43673528141644175,,0,0.7500978583011744,0.005738779925755222,0.8073795800741017,0.3641538830297222
2020-04-19,0.999326,1.010887,0.994826,1.006058,1.006058,"['piercing line', 'spanning top']",None,0.41915198306455426,0.3006662100741027,0.28018180686134303,,0,0.37113459710339214,0.008092087226491018,0.8333419102511321,0.7340604026845554
2020-04-20,1.005675,1.009721,0.997188,1.002189,1.002189,"['spanning top', 'bearish harami']",None,0.27814569536424355,0.32282773478017657,0.3990265698555799,,0,0.7261645137840418,0.007228121133084908,0.8941179497735696,0.5022171620325935
2020-04-21,1.003429,1.007625,0.996867,1.002433,1.002433,['spanning top'],None,0.09258226436140479,0.3900353225506666,0.5173824130879286,,0,0.6005703740982966,0.005675056869123174,0.8858583779333031,0.5168384467880998
2020-04-22,1.002031,1.007738,0.996028,1.000529,1.000529,"['three black crows', 'spanning top']",None,0.12826643894106682,0.4873612297182006,0.3843723313407325,,0,0.5223955712128756,0.005758786001674565,0.8642702758336753,0.40274448705656596
2020-04-23,1.000328,1.005367,0.982147,0.993808,0.993808,"['three black crows', 'spanning top']",None,0.28079242032730867,0.21701119724374737,0.5021963824289439,,0,0.427165464407544,0.004001956149645269,0.5071016879374213,0.0
2020-04-24,0.992689,1.007658,0.98878,1.006198,1.006198,"['bullish engulfing', 'piercing line', 'spanning top']",None,0.7155948723381671,0.07733870113359576,0.20706642652823717,,0,0.0,0.0056995087396911615,0.6777737752161386,0.7424496644295218
2020-04-25,1.006231,1.008939,0.994852,1.003966,1.003966,"['spanning top', 'hanging man']",None,0.16078654078229374,0.19223397458649244,0.6469794846312138,,0,0.7572554940446281,0.006648685897198359,0.8340109098394386,0.6087008628954891
2020-04-26,1.004201,1.009478,0.993392,0.998956,0.998956,['spanning top'],None,0.32605992788759974,0.32804923535995173,0.3458908367524485,,0,0.6437398646759434,0.007048066449810708,0.7964440098806094,0.30848513902204644
2020-04-27,1.000119,1.006594,0.995308,1.002315,1.002315,"['spanning top', 'bullish harami']",None,0.19457735247209668,0.37914230019492423,0.4262803473329791,1.0006244499999999,0,0.41547838729519526,0.00491112115531378,0.845744133388223,0.5097674976030717
