Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2020-04-08,14.694789,15.262303,14.562204,15.056076,15.056076,[],None,0.5160513013159554,0.2945683396205397,0.1893803590635048,,0,0.0014444559278689456,0.001765454966897756,0.0015613549173780703,0.00199162966011817
2020-04-09,15.067224,15.184843,14.764309,15.062604,15.062604,['doji'],None,0.010986032044969445,0.2796896327050875,0.7093243352499431,,0,0.0020065556217203247,0.0016510155383111132,0.0018868284289585806,0.002001491486414375
2020-04-10,15.060228,15.108041,13.59267,13.737724,13.737724,[],None,0.8727262168802229,0.03155200937592158,0.09572177374385547,,0,0.001995996867956089,0.0015375482391333205,0.0,0.0
2020-04-11,13.737724,14.067329,13.613005,13.804288,13.804288,['doji'],None,0.14651218073445252,0.5789722752925233,0.27451554397302425,,0,0.0,0.0,3.274784818776966e-05,0.00010055799717837571
2020-04-12,13.812086,14.745192,13.729534,14.375111,14.375111,[],None,0.5543450649726577,0.364375606749515,0.08127932827782727,,0,0.0001122312817919309,0.0010014750113610943,0.00022040823675294544,0.0009628982655419359
2020-04-13,14.404006,15.048384,13.723426,15.034427,15.034427,[],None,0.47580451606767904,0.010533918811011027,0.5136615651213099,,0,0.0010055899907868114,0.0014494109683975374,0.00021057180416229546,0.001958924593101246
2020-04-14,15.012063,15.916357,14.836449,15.525076,15.525076,[],None,0.47505250447260416,0.36232808720742826,0.16261940831996757,,0,0.0019233035610586383,0.002731754554101618,0.0020030039769431303,0.0027001462858717053
2020-04-15,15.542678,15.840276,14.542898,14.593927,14.593927,[],None,0.7312834039115813,0.22938418872525887,0.0393324073631598,,0,0.00272413734159202,0.002619352460552681,0.0015302641892190778,0.0012934628156077883
2020-04-16,14.581246,15.70273,14.236704,15.70273,15.70273,['bullish engulfing'],None,0.7649823400130692,0.0,0.23501765998693086,,0,0.0012730904935274734,0.0024161419564940854,0.001037163887866406,0.0029685275494785654
2020-04-17,15.700993,15.941592,15.352086,15.735083,15.735083,['doji'],None,0.05782807978205321,0.350308563441255,0.5918633567766918,,0,0.002963075177810637,0.0027690367511114845,0.0028333950364955313,0.003017403111084116
2020-04-18,15.746321,16.717245,15.730496,16.593172,16.593172,[],None,0.8582233171758988,0.12573916973820037,0.01603751308590084,,0,0.0030314867259274778,0.00391498673951219,0.003442793277593871,0.004313715100159217
2020-04-19,16.607388,16.707396,16.098928,16.139933,16.139933,[],None,0.7682491108817592,0.16436032790549254,0.06739056121274827,,0,0.0043310571129360174,0.0039004358237860123,0.004036122768792158,0.0036290085608417233
2020-04-20,16.140429,16.455177,15.013521,15.085403,15.085403,[],None,0.7318153567841447,0.218323927483393,0.04986071573246236,,0,0.003626296521312928,0.003527807393128954,0.002288163896997479,0.0020359338543260025
2020-04-21,15.06384,15.490221,14.883614,15.205772,15.205772,[],None,0.23397685816352062,0.46891809688974945,0.29710504494672996,,0,0.0020014483000024633,0.0021021810924414137,0.0020789593376402647,0.0022177748729301124
2020-04-22,15.20113,15.845876,15.017928,15.69316,15.69316,[],None,0.5942764521443387,0.18445119741819493,0.22127235043746638,,0,0.0022086540324627695,0.0026276259023301843,0.0022952610087242295,0.00295407018464176
2020-04-23,15.702654,16.146147,15.526531,16.006208,16.006208,[],None,0.4899066518617994,0.22584794453338602,0.2842454036048146,,0,0.002965582051738941,0.003071246373039467,0.0031143243887018675,0.0034269906807161583
2020-04-24,15.992483,16.316772,15.889086,16.016418,16.016418,['doji'],None,0.05596395486408631,0.7022769040838348,0.24175914105207885,,0,0.003403008158762315,0.0033233278021977015,0.003698189453846576,0.003442414891268279
2020-04-25,16.013018,16.423733,15.958486,16.305418,16.305418,[],None,0.6284833647503411,0.2543057773612717,0.11721085788838721,,0,0.003434000727165494,0.003481352017548286,0.0038099524567593544,0.0038790061595897485
2020-04-26,16.30323,16.483435,16.199301,16.383768,16.383768,['doji'],None,0.2834507661877853,0.35077463450343704,0.3657745993087776,,0,0.0038720048791705333,0.0035695557712983536,0.004197765245612963,0.003997369224894205
2020-04-27,16.429043,16.66411,16.209511,16.463215,16.463215,['doji'],None,0.07516954502759908,0.44191694218420713,0.4829135127881938,15.425975650000002,0,0.004061888882506751,0.003836485073646565,0.004214207612468001,0.0041173895241825645
2020-04-28,16.447828,16.566999,16.278233,16.444286,16.444286,['doji'],None,0.012265986992926808,0.41269055221181977,0.5750434607952535,15.495386149999998,0,0.004090240253213046,0.003693013251422475,0.004324878752038203,0.004088793551455725
2020-04-29,16.447243,17.546227,16.373192,17.493774,17.493774,[],None,0.8921566705170768,0.04471563082090468,0.06312769866201846,15.616944650000002,0,0.00408935733855437,0.005139725009440103,0.004477802426297493,0.005674251326570481
2020-04-30,17.447788,18.129528,16.780251,17.033976,17.033976,['shooting star'],None,0.3066916578285999,0.5052631891005338,0.18804515307086622,15.781757250000002,0,0.005599435709772241,0.006001494091986196,0.005133337530082403,0.00497963612936745
2020-05-01,17.046522,17.8927,17.026531,17.564993,17.564993,[],None,0.5985794919929021,0.3783407164190812,0.02307979158801679,15.9697925,0,0.004993822661178614,0.00565160432961441,0.00552995125281092,0.00578184161563134
