Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2020-04-08,44.678623,46.753803,44.350834,46.319859,46.319859,[],None,0.6830034012090876,0.18058659932774704,0.13640999946316534,,0,0.014458759155160664,0.01477514145311988,0.018745765225578165,0.0194048229699937
2020-04-09,46.348034,46.583435,45.174339,46.384979,46.384979,['doji'],None,0.02621893753158262,0.1408392330969646,0.8329418293714528,,0,0.01925281131658564,0.014316791146452443,0.021430839672719748,0.01959256349849124
2020-04-10,46.400341,46.468353,41.331821,42.269814,42.269814,['bearish engulfing'],None,0.8041470392864288,0.013240840317942735,0.18261212039562846,,0,0.01940302147238769,0.014007179775820014,0.008902139914392232,0.0077285700716699934
2020-04-11,42.256741,42.966843,41.688248,42.319099,42.319099,[],None,0.048770720986710765,0.5066060793292623,0.44462319968402697,,0,0.007503833952908934,0.004586876771152798,0.010064285900113434,0.007870658400094474
2020-04-12,42.320835,43.286934,42.007198,42.450287,42.450287,[],None,0.10115523826789322,0.6537653078447425,0.24507945388736427,,0,0.007687892869038274,0.005448035016900207,0.01110423647104597,0.008248872534807869
2020-04-13,42.499252,42.499252,39.959061,41.204342,41.204342,['bearish engulfing'],None,0.5097687536094733,0.0,0.49023124639052673,,0,0.008200253458782156,0.0033288912442643037,0.00442619526553395,0.004656821355771099
2020-04-14,41.222858,41.823635,40.677822,41.053841,41.053841,[],None,0.14750836305749992,0.5243237770910251,0.328167859851475,,0,0.004534829297488233,0.0015112420428899792,0.006769747271535037,0.004222927970030793
2020-04-15,41.080093,41.708031,39.449886,39.589069,39.589069,[],None,0.6602870940528605,0.27807691711559734,0.061635988831542164,,0,0.004124850654226714,0.0012002263072354857,0.0027660076751449547,0.0
2020-04-16,39.643715,43.014286,38.601559,42.689018,42.689018,[],None,0.6901181514288102,0.07371133541685254,0.2361705131543373,,0,0.0,0.004714515257248919,0.0,0.008937132425912694
2020-04-17,42.675053,43.214794,42.000957,42.745037,42.745037,[],None,0.057655187640519495,0.3870017143982223,0.5553430979612582,,0,0.008705101674129176,0.00525395284699158,0.011083887414726212,0.009098634831715913
2020-04-18,42.751598,44.381767,42.533524,44.362896,44.362896,[],None,0.8717998661431395,0.010210237506650514,0.1179898963502099,,0,0.00892491616121252,0.008393523848720996,0.012820345654920046,0.013762911608351483
2020-04-19,44.348003,44.506847,42.596107,42.63475,42.63475,[],None,0.896643708720184,0.08313218962286979,0.0202241016569462,,0,0.013509316791590328,0.008730033383128652,0.013024400292263455,0.008780678141506904
2020-04-20,42.674625,43.375874,40.462975,40.828384,40.828384,[],None,0.6338156592453076,0.24073920860283982,0.1254451321518526,,0,0.008703872585351699,0.005687315141542179,0.006069229132914106,0.0035729369329688954
